sentence,gpt_labels,warning,log,huggingface_labels,disagreement
"Aan deze aanschaffing van paarden sluit zich de daarstelling van paarden-depôts, waarmede ziekenstallen verbonden worden, b.",[],True,Multiple occurrences of 'paarden' (animals); Multiple occurrences of 'paarden' (animals),[],False
"Eindlijk is het licht gedaagd Lang en vurig afgebeden, En de bruiloftschoren treden Naar des Heeren tempel heen, Om met danklied en gebeên 't Godgevallig feest te vieren.",[],False,,[],False
In de plaats der nulliteit verheft zich dikwijls de celebriteit.,[],False,,[],False
"Dat de schrijver van den brief aan de Hebreën Jezus noemt: het beeld van God, het afschijnsel zijner heerlijkheid, dat Hij alle dingen draagt door het woord zijner kracht, nadat Hij de reinigmaking onzer zonden door zich zelven te weeg gebragt heeft, is gezeten aan de regterhand der majesteit in de hoogste (hemelen), zal toch wel niet bewijzen kunnen dat Jezus is God, in de beteekenis, zoo als de schrijver 't wil.",[],False,,[],False
"Inmiddels was Brazilië, ten gevolge van de onverschilligheid van 't Bestuur en van het slechte beheer der volkplanting, geheel voor ons verloren gegaan, en den Portugeezen in hadden gevallen.",[],False,,[],False
"Daerom laet al in Godt die leeft Oorlof Princen wilt doen nae raet, Bemint hem die ons minden // Bemint Als wy hem niet en kinden // en kinden.",[],False,,[],False
"versen 6, 16.",[],False,,[],False
"‘Ééne taal, ééne spelling voor Noord en Zuid’ zoo was de wensch van velen, die de congressen van 's-Hertogenbosch en Brugge hadden bijgewoond, en men begon den laatsten slagboom neer te werpen, die tot dan toe het zoogezegde Hollandsche van het zoogezegde Vlaamsch nog had gescheiden gehouden.",[],False,,[],False
Veel Geleerde Heer Denker!,[],False,,[],False
Hier ziet men Lucifer in 't harnas op zyn waagen.,[],False,,[],False
Maar wel heeft ze den stoot gegeven tot het tegenwoordige spel ter beurze.,[],False,,[],False
"De indeeling maakt het overzien van deze of die gebeurtenis, periode enz. gemakkelijk.",[],False,,[],False
"Hebben wy niet vyf zinnen, Nigt?",[],False,,[],False
"Zijn hoofddeksel zal met drie vederen versierd wezen en voorop de beeltenis dragen van eene duif, die twee olijftakken in den snavel draagt’; en aldus uitgedost daalde hij dan ook den 18den Augustus van den Labbro af.","[(92, 96, 'animals')]",False,,"[[92, 96, 'animals']]",True
"Ick liet mijn Rijck Om u van uwe sonden Te wassen klaer en bloot, Werd' ick gelijck Als een mensche bevonden Hier op des werelts Kloot, Om u als ghy laeght doot Wederom te genesen: Dus vriendin // en laet niet min V liefde tot my wesen.",[],False,,[],False
"In de achtste of laatste Voorlezing behandelt hamaker de leer der zoogenaamde suffixen, d.i. woorden, die zich aan de wortels of afgeleide woorden aansluiten, en derzelver beteekenis wijzigen.",[],False,,[],False
"Deze Elegie is deels gevolgd na den franschen dichter Desportes, overleden in het jaer dat Corneille geboren werd, namelijk in 1606.",[],False,,[],False
"Uw gezigt, Mevrouw, 't my niet gebied.",[],False,,[],False
"Ik heb behalve mijnen vader en mijne broeders hier niemand aan wien ik regt verkleefd ben, aan wien ik mijn geheele hart kan openleggen.",[],False,,[],False
"In de Oostersche landen, maken de dadels in suiker of in hun eigen zacht uitgeperst sap ingelegd een voornaam dagelijksch huisgerecht uit.",[],False,,"[[34, 40, 'plants']]",True
"Clorimeen, wat 's dit?",[],False,,[],False
"en dorival, ô Jongeling!",[],False,,[],False
"Wij zullen deze vergelijking nog een weinig behouden, om het terrein rondom Parijs nader te beschouwen.",[],False,,[],False
’ - Liefhebbers van het Tooneel en andere uitspanningen kunnen ook hun genoegen vinden.,[],False,,[],False
"Gi sijt krachtig schoon voorwaar: Oogen hebt gi, vol van minne, Als der duiven, kuisch en klaar.","[(72, 78, 'animals')]",False,,"[[72, 78, 'animals']]",True
"Onze Letterkunde heeft in den Heer bowring eenen man gevonden, die zich wel wil verledigen, zijne landgenooten eenigzins nader met haar bekend te maken.",[],False,,[],False
"[Johannes Ruardi] RUARDI (Johannes), zoon van Paulus Ruardi, Griffier der staten van Friesland, en Johanna Jelgersma, werd den 29 Maart 1746 te Leeuwarden geboren.",[],False,,[],False
"End' oft u eenich quaet Aenquam, wilt metter daet, Daerom niet zijn verslaghen, Want Godt hier door probeert, Die hy lief heeft end' weert, Dus wilt zijn woord na jaghen.",[],False,,[],False
"konden wy zoo eens voortdurend het genot dier omhelzingen genieten, konden wy eens te samen leven!...",[],False,,[],False
Ik was alleen - en het bleef Mij winter in het gemoed.,[],False,,[],False
Zijn einde was zijner loopbane waardig.,[],False,,[],False
"Hadden reeds in de IXde eeuw onzer jaartelling eenige Arabieren, op hunne tochten naar Indië en China zich op sommige eilanden van den Archipel vertoond, ook Sumatra werd later door deze aposte-len van den Arabischen profeet overstroomd, om zijne leer ingang te doen vinden, die, waarschijnlijk van het noordelijk gedeelte uitgegaan, zich al spoedig over 't geheele eiland verbreid heeft.",[],False,,[],False
"De afgunst, welke reeds tusschen hem en Frederik van Hekeren plaats had, werd daardoor nog meer aangestookt en ging in eenen fellen haat over.",[],False,,[],False
"De tijdgeest had zich zelfs laten ontvallen dat hij domine voor een oudgast, een achterblijver, een sukkel hield, en hem vooral woedend gemaakt door een verzachtende noot, ‘dat dit niet te verwonderen was van een man, die zich geheel en al aan zijn gemeente wijdde en als herder wezenlijke en zeer achtenswaardige verdiensten had.",[],False,,[],False
"G' hebt gearbeydt 't allen ty My te maecken eeuwigh bly, Op dat ick hier boven God met U sou loven.",[],False,,[],False
Myn kinders voeren meest een onbeléefde tael; Zy randen my zelfs aen met hunne bitse tongen.,[],False,,[],False
- 't Is bij men zondige ziel wel een vijfie waord; gaot te meê naor buuten?,[],False,,[],False
"Die in 't huys des Heeren geplant zijn, dien zal gegeeven worden te Groejen in de Voorhooven [o]nzes Gods.",[],False,,[],False
"Zeer velen zijn niettemin verduisterd en verloren gegaan, vooral omdat het bestuur dier goederen meestal bij den collator of den begiftigde was en er dus van regeringswege weinig toezigt over kon worden gehouden.",[],False,,[],False
"VAn uwen seden hebben wi dicwijl gehoert, dat v leuen niet en is ghelijc dat ghemeenlic alle menschen leuen, soe dattet ons denct ongeloeflic te sijn ern dede dat wijt ghehoert hebben Hier om coninc didimus soe bid ic di dattu om onder lieften wille wilt ouerscriuen mit dinen brieuen oft ware is dat wi van di ghehoert hebben ende maket ons vroet of ghi leeft om exempel te gheven van uwen leuen Ende dit doet ons dat wi alsoe als wi v leuen horen dat wi ons daer in keeren mogen of ons alsoe geuallen mochte want leringhe is een vry dinc, ende wijsheit en scaet niet alsmense tot ghemene nutscap besicht ende ghebruuct Ghelijc datter een barnender kaerse niet en scaet al onsteket menre veel an diere kaerse daer die ander luden bi sien Want haer licht en wort des niet te mynre ¶ Een antwoerde tot alexander Capit lxviiij.",[],False,,[],False
"- Bij het gezigt hiervan, vroeg Juffrouw westendaal aan blommesteyn: ‘Of dat diezelfde Keizer was, met wien hij en hare moeder, buiten Haarlem, toen zij beide nog ongetrouwd waren, in gezelschap waren geweest?",[],False,,[],False
Het diner begon.,[],False,,[],False
"Had Maurits de heerschucht gekoesterd, waarvan hij beticht was, hij had zich zonder moeite tot landsheer kunnen opwerpen.",[],False,,[],False
"an hulp zel het niet ontbreken, er zel volks 'enoeg wezen.",[],False,,[],False
"Maar deselve uit het recipient in een ronde en dikke pints vlesse overgietende, bevont hy, dat deselve naulyx daar in synde, sigh strax in een vast', wit, hart lichaam, als marmer veranderde, sonder dat de minste vloeybaare vogtigheit sigh daar in vertoonde; en nam dit vaste lichaam volkomen de figure van het glas aan in alles, gelyk gesmolten loot gewoon is die van syn vorm, waar in het gegoten wert, aan te nemen.",[],False,,[],False
"- En wanneer wij stil, zeer stil werk hebben, voegde Wolf er bij; bidden wij een rozenhoedje; dat deed mijn vader zaliger ook, en daarom ging het den man goed hier in de wereld.",[],False,,[],False
"Hare gebreken zyn leringen, die hen onderrigten moeten; wy zullen ontdekken, dat haar voorspoed zyn begin nam en bloejend werdt, door de uitgestrektheid van haren koophandel, die, terwyl hy haar verrykte, hare naburen zwakker en armer maakte, en dat zy nooit onder de zegepralende wapenen der Romeinen zou zyn bezweken, indien gene inlandsche onlusten hare gesteldheid veranderd hadden.",[],False,,[],False
"Ook de arme Noami begroette Bethlehem: Zij prangde aen 't moederhart haer trouwgebleven dochter, En sloeg de blikken wel op menig puin, maer zocht er Vergeefs het vreedzaem dak der nederige hut, Die in een beetren tijd haer kindschheid had beschut; Waer eens Elimelek haer liefde had gezworen; Waer, blijde moeder, zij haer kindren zag geboren, Herinneringen aen haer hart nu dubbel zeer.",[],False,,[],False
De eerste bundel van 1651 was aan van Syl opgedragen.,[],False,,[],False
"- ik tart den meest welsprekenden, en den meest gevoeligen, en den meest dichterlijken lezer of schrijver, om die smart te beschrijven; - daaraan, even als aan zoovele verborgene zielsaandoeningen, wage zich niemand.",[],False,,[],False
"Zij wenkte met haar vinger, en Elizabeth volgde haar in de gang.",[],False,,[],False
Een Beeren-huyd kost twee Rijksdaalders.,[],False,,"[[4, 10, 'animals']]",True
"Nogtans beklapt er geen, Dat, onder Willems dos, zich 't Hermelijn Verbergt.","[(57, 66, 'animals')]",False,,[],True
In alle zaden.,[],False,,[],False
wat ziet ge dryven?,[],False,,[],False
"Eigenlijk wilde de Redenaar aanwijzen, wat, daar God in het Evangelie wordt voorgesteld als Vader van alle menschen, het kindschap der geloovigen dan bijzonders in hebbe?",[],False,,[],False
"In Keulen noemt men den zoodanigen, nog, met dien naam.",[],False,,[],False
op-rechtelijck goet ende heylich maken.,[],False,,[],False
"Niemand heeft hem ooit gezien, althans niemand, die nog leeft.",[],False,,[],False
"Er werd namelijk deze uitlagging aan de wet gegeven, dat het uiten van de woorden van den eed niet kan beschouwd worden als eedsaflegging, wanneer hij, die deze formule uitspreekt, daaraan niet de beteekenis hecht, welke daaraan behoort gehecht te worden.",[],False,,[],False
"Deze vriend neemt den voorslag aan; doch de zoon, wieus hart reeds elders geplaatst was, vindt gelukkig eenen vriend, die wel niet van horst, maar toch ook horst heette, het onzigtbare meisje trouwt, en haar na den bruiloftsnacht een engel vindt in schoonheid, beschaving en onschuld.",[],False,,[],False
Vijf-enveertigste brief.,[],False,,[],False
"Wat helpt dat triumpheren Als ick soo sterven moet; 'k Wil my van all's af-keeren, En soecken d'eeuwigh goet.",[],False,,[],False
"191 bl. De overbrenging van zodanige kunststukken is een moeilijk werk; echter is dit hier den Dichter immerzeel bij uitnemendheid wel gelukt; en het is onmooglijk, dat men deze naarvolging zowel, als het oorspronglijke, zonder roering, zonder diepe roering ten goede, lezen zou.",[],False,,[],False
"duizenden menschen bewegen, zoodat men daar een voortdurend gegons hoort als in een reusachtigen bijenkorf.",[],False,,"[[97, 106, 'plants']]",True
"Legt, Broeders! 't werktuig neêr, Wilt uwen arbeid staken; Uw werk strekt u tot eer!",[],False,,[],False
Ik hoor de ontruste schapen blaten.,"[(20, 27, 'animals')]",False,,"[[20, 27, 'animals']]",True
"van Waarder, op een helderen voorjaarsdag van Medemblik naar Hoorn.",[],False,,[],False
"vergnügen, begnügen, gnugthun, vergenoegen, vernoegen &c. voldoen.",[],False,,[],False
"Zo dat ik bemerk, dat de heerschappye, van de mans over de vrouwen, in een desolaten toestand is, dewyl die nu maar aan een letter hangt.",[],False,,[],False
"Germanje gaet, gaet langzaem en met bezadigdheid, maer gaet altoos voorwaerts.",[],False,,[],False
De schrift vloeyt vol van v sondich bestieren.,[],False,,[],False
"Gelijk de vloed, de zee, Zo gaet het leven mee, Dan laeg dan hoog geresen, Dan vreugt dan weer verdriet, Dan rijkdom weer tot niet, 't Is nog als 't plag te wesen.",[],False,,[],False
"- Slaan wy het oog op de Menschen in den middelbaaren leevenstand, of in laager rangen, waar de vryheid van het hart nog plaats heeft, de wyze waarop zy zich aangenaam poogen te maaken, by de voorwerpen hunner Liefde, zyn in 't algemeen onzen Leezeren te bekend, om er een breed verslag van te boek te stellenEngelschman zo veel kragts heeft, dat ze hem aanzet om de natuurlyke zwaargeestigheid, hen eigen, af te leggen, en zich, in tegenwoordigheid van het voorwerp zyner Liefde, veel vrolyker vertoonen: doch dat dezelve, als hy aan een goeden uitslag twyfelt, zyne volkseigene somberheid en stilzwygenheid vermeerdert; en hem in zulk een bedwelmden staat doet te voorschyn komen, dat hy uitgelachen wordt van zyne bekenden: eene geestgesteltenis die althans niet bevorderlyk is aan zyne zaak.",[],False,,[],False
"Liever wilde ik steeds uitlokken dan dringen; want 'er is in de menschlyke natuur eene sterke geneigdheid om aan geweld wederstand te bieden, en eene niet min sterke om het aan zagte overtuiging gewonnen te geeven.",[],False,,[],False
"Later heeft hij ook het zelfde oude Amsterdam, met zijne kerken, kloosters en andere gestichten in 12 houtsneeplaten gebragt en aan Keizer Karel V opgedragen.",[],False,,[],False
Waer heen zich nu gewendt?,[],False,,[],False
"Wij hebben reeds vroeger, bij geleheid van de aankondiging van eenige werken tot de zoogenoemd godsdienstige letterkunde behoorende, een woord of wat gezegd ‘over de stichtelijke literatuur van onzen tijd’ (Tijdspiegel, Junij 1851), en onze bezorgdheid uitgedrukt, dat de vloed van die werken, die hooger en hooger rijst, overstrooming zou worden.",[],False,,[],False
"‘De dokter wacht hier naast,’ zeide Betsy op haar gewonen eenigzins brommenden toon.",[],False,,[],False
Het debiet nu van artikelen van weelde is natuurlijk oneindig beperkter dan van voorwerpen van algemeene behoefte.,[],False,,[],False
Hier meê zweeg de Stookebrandt.,[],False,,[],False
Sunt fercula nobis] Sonder de Wijn end' Broodt Is Venus kout oft doodt.,[],False,,[],False
Omtrent de algemeene Toevoeglijke wijze is dit reeds duidelijk uit hetgeen wy daarvan zeiden.,[],False,,[],False
"Dit echter kostte eenige opofsering aan hillegonda (welke zij echter zeer gaarne deed ten wille van haren wachtendorp) daar zij zich voorgesteld had, om op hare terugreis Brussel en Antwerpen en eenige andere steden van Braband te bezigtigen.",[],False,,[],False
Met vernuftige onbeschaamdheid werd Oldenbarnevelt's verdediging door zijne rechters bekentenis gedoopt en als ‘confessie’ in de processtukken geregistreerd.,[],False,,[],False
"Negen-en-twintig theses of stellingen voor: tijdsbezwaren, tijdsbeloften, tijdsvermaken Blz.",[],False,,[],False
Aan 't eind van de straat ziet ze met groote blijdschap een policeman.,[],False,,[],False
Weluitgevoerde platen dienen zekerlijk ook tot verlevendiging der belangrijkste gebeurtenissen in het geheugen des Lezers.,[],False,,[],False
"Eenige zijner teekeningen zijn door Jan van der Velde gegraveerd, o.a. een Italiaansche zeehaven, in bezit van den heer Kramm.",[],False,,[],False
"256 Merkweerdigheden van Italia, door Ch. J. Van den Nest, priester Bladz.",[],False,,[],False
"En als ze begint op te vliegen, zult gy ze van tyd tot tyd met wat water bedaren, tot dat’er drie halve pintjes, of twe pintjes heen zyn, die gy dus zult kwyt worden, met ze op verscheiden tyden te bedaren.",[],False,,[],False
Hij bespeelde het orgel in O.-L.-Vrouwekerk te Parijs bij de wijding van Napoleon I in 1804 en Napoleon III had hem tot ridder van het Eere-legioen benoemd.,[],False,,[],False
Klankmaakwerkerij.,[],False,,[],False
"Doe my ook de vrugten, Die Gy buiten zuchten, My goedig, En spoedig, Komt schenken, Wel maatig besteeden, In blyschap, naar reeden, Op dat zy, Op dat zy, Niet krenken.",[],False,,[],False
ad Rhenum apud W.H. van Heyningen.,[],False,,[],False
"Lieve, beste moeder!",[],False,,[],False
"Wij eindigen met eene korte aanmerking, betreffende enkele onnaauwkeurigheden en strijdigheden, in stijl en redenering.",[],False,,[],False
Wie zijt ghy stof en stanck?,[],False,,[],False
"Inmiddels ware het niet ongepast, een lierzang te dichten op de toenemende beschaving onzer achterbuurten, die weldra elke andere, inzonderheid die der zoogenaamde hoogere standen, boven het hoofd zal zijn gewassen, zoo dit niet reeds werkelijk is geschied.",[],False,,[],False
"scherm, en schild der vromen Wie krenkt me een hair, als gy me uyt uwen hoogen troon Begunstigt, op dat ik volge uw geboon?",[],False,,[],False
"Haar Bruigom sturf, 't is wreedt, in d'oorsprong van het leeven.",[],False,,[],False
"In mei 1817 aanvaardde hij de betrekking van verificateur der registratie in de Provincie Zeeland, welken post hij tot het jaar 1823 bekleedde, wanneer hij, op zijn verzoek, tot Ontvanger der registratie en successie-regten en tevens tot Bewaarder der Hypotheken te Middelburg werd benoemd, waarbij, twintig jaren later, in 1843, nog het kadaster gevoegd werd, een bewijs, dat men Macaré, die nog, gelijk wij straks zien zullen, door vele andere bemoeijingen bezig werd gehouden, vele en velerlei werkzaamheden durfde toevertrouwen.",[],False,,[],False
"In den beginne was het, alsof het gelukken van zijn plan voor Marcus de beste medecijn moest worden.",[],False,,[],False
"Wij hadden al sedert een week of drie niets gegeten dan scheepskost; dus kunt ge denken, of wij ook dadelijk hierop aanvielen!",[],False,,[],False
de stroopers zullen zelden Stant houden teegens 't spits der loffelijke helden.,[],False,,[],False
De Bisschop Gardiner.,[],False,,[],False
Middelbare School voor Meisjes............,[],False,,[],False
"ten onzent was niemand zoo gelukkig; trots Kinker, falen die paarlen aan de kroon der Hollandsche zangster!",[],False,,[],False
"Naast de oude romeinsche krijgshelden verrijzen overal de groote geloofshelden van het nieuwe licht, en juist daarom schijnt hij mij grootscher en eerbiedwaardiger toe.",[],False,,[],False
"Hoe gaarne zou ik menig gemoedelijk bekrompen, ook geniepig orthodoxe bij zoo menigen trek vragen, of dat anti- of onchristelijke blinkende deugd des heidendoms moest heeten, of modern ongeloof, zij ook het boek van moderniteit doortrokken.",[],False,,[],False
"SCHENCK (Joannes), uitmuntend violist, geboren in Duitschland, omtrent de helft der XVIIe eeuw; hij heeft zich een bijzonderen naam verworven als virtuos op de viola digamba, en als componist.",[],False,,[],False
"Gij zelf kent de groote bezwaren, die eene verbindtenis met mijne zuster onvermijdelijk in den weg staan: verwijder die gedachte met al de kracht, die gij bezit, onderdruk dat gevoel, roei het uit, als gij de rust uwer ziel lief hebt.",[],False,,[],False
"Hebt gy dan noch eenighe Wijsheyt, Geloove, en Voorsichtigheyt, gelooft het gene ick u segge; ten zijn geen leugens, noch fabels, noch grootmaeckingen van de saecke; het is mijn Woordt en Leeringe selve.",[],False,,[],False
"Eenvoudig misschien, maar dichterlijk en vol zalig genot.",[],False,,[],False
"Voorop een huilend uilendier, Als lage een ziel in 't sterven hier!","[(19, 28, 'animals')]",False,,"[[19, 28, 'animals']]",True
"Hy selfs vervolchde met de reste van sijn volc dagelicx het Leger van Graef Lodewijc, tot dat de voornoemde Grave hem gelegert hadde in het Dorp van Moken, wesende een wel gheleghen plaetse om in Brabant te komen.",[],False,,[],False
"In toepassing op het madeliefje bleef de naam tot de gewestelijke spraak van het Noorden van Frankrijk beperkt, en daar verbasterde consolida in den mond des volks tot cassaude.","[(21, 31, 'plants')]",False,,"[[21, 31, 'animals']]",True
"Wij verwijzen daarvoor naar de mededeelingen, die wij uit de Koloniale Verslagen hebben geputmogen toch vragen, of dat wel juist is?",[],False,,[],False
"Op het bevestigend antwoord, dat hij kreeg, ging Gust verder: ‘Dat is goed, Petrus.",[],False,,[],False
Ende die heeft geseyt: honderd vaten olie.,[],False,,[],False
"Het was bekend, zeide Buzanval, dat de Koning van Spanje sinds vele jaren door geen andere beweegreden bij zijne handelingen was geleid geworden, dan door den wensch om geheel de overige Christenheid onder zijne heerschappij te brengen; terwijl hij ter zelfder tijd over hen, die de natuur hem tot onderdanen had gegeven, eene geweldige tirannie uitoefende, die alle grenzen te buiten ging, door God, de natuur en de rede aan wettige regeeringen gesteld.",[],False,,[],False
"Nous engageons donc tous ceux qui s'occupent de l'histoire de l'art, les habitants du Nord de la France surtout, de rechercher dans les archives des villes, s'il ne s'y trouve aucun document ayant un rapport quelconque aux artistes laïques, aux architectes, etc.’ Wij gelooven, dat de studie der monumenten niet veel licht meer zal verspreiden over het duistere der middeleeuwsche bouwkunst; de naauwkeurige waarnemingen omtrent den Dom te Utrecht en de St. Janskerk te 's Bosch mogen eene leemte aanvullen, welke in de studie van de monumenten der middeleeuwen alsnog bestaat; maar nimmer zullen die waarnemingen in staat zijn om den sluijer geheel op te heffen, dien de studie van zoo vele belangrijker monumenten nog op de bouwkunst van dat tijdvak heeft gespreid gelaten.",[],False,,[],False
"Deze uit de Toegift van de zeventiende Voorstelling, en uit d' achtiende Voorstelling van dit deel) dat de menschelijke ziel zo veel lighamen te gelijk wezend, zaak, enz. mensch, paert, hont enz. te weten, om dat in 't menschelijk lighaam zo veel zaak, van de welke het lighaam meermaals Tweede Uit alle het voorgaande blijkt klarelijk, dat wy veel dingen begrijpen, of 1.","[(179, 184, 'animals'), (186, 190, 'animals')]",False,,[],True
"In een brief van 20 Februari aan den Hoogleeraar Rückersfelder schreef hij o.a.: ‘Ik kan niet zeggen, hoezeer de tijding; van het gebeurde te Deventer, en het vooruitzigt op de schroomelijke gevolgen van dezen violenten stap mij heeft getroffen.",[],False,,[],False
- en dat met zooveel kinderen!,[],False,,[],False
"Eene zonderlinge, doch ware geschiedenis 187 De goudmaker 397 De Dessauer en de Hulpprediker 483 Suum Cuique.",[],False,,[],False
"Gebed tot Christus, om zijne kracht, en genade onder 't Lijden.",[],False,,[],False
"Den moed zou men echter niet opgeven, en Hoffmann spoorde de jonge mannen aan, die zich rondom den standaard van Vlaanderens herleving, door Willems fier in de hoogte geheven, hadden geschaard, volstandig te wezen in den heerlijken, vaderlandschen strijd.",[],False,,[],False
"§11 Ende ick zal zijn zaet in eeuwigheydt zetten: End' zijnen throon, als de daghen der hemelen.",[],False,,[],False
"Daarna zag men eene kroon van vlammen op den krater, en massa's gloeijende rotssteen, puimsteen en magneetijzer werden met vreesselijk geweld tot op ongelooflijken afstand voortgeslingerd, en volgden elkander zoo onafgebroken op, dat zij eenen zwerm bijen geleken, die om den berg heen vloog.","[(250, 255, 'animals')]",False,,[],True
Zijn wij weêr vrienden?,[],False,,[],False
"- Wel, sticht gij er dan een.",[],False,,[],False
Duizend insectjes gonsden....,"[(8, 17, 'animals')]",False,,"[[8, 17, 'animals']]",True
"Eens Mans Soone uyt de schare was beseten van een stomme en doove geest, waer door de Vader veel zwarigheydt quam te ontmoeten: want hy wentelden hem al schuymende op der aerde, ende meenigmael wierp hy hem in 't vier, en dan wederom in 't water, om hem te bederven: maer de Heere bestrafte den onreijnen geest, seggende tot hem, gy stomme en doove geest gaet uyt van hem, en de onreyne geest ging uyt het kindt, hem scheurende, soo dat het lag als doodt: maer de Heere rechte hem op, ende het kint was vry van die groote elende, waer mede het omvangen was geweest.",[],False,,[],False
Za mijn vroome Soldaten: komt schiet Monsieur Boufleers: Met bommen en Granaten: Vlak in zijn France neers: En Schieten Catinat: Een Koogel in zijn gat: Dat Louyse: Moet gaen kiese: 't Hasepat.,[],False,,[],False
"Van de talrijke stinsen en staten, nog in de vorige eeuw onder Wirdum gelegen, is niets meer over.",[],False,,[],False
"Die gevlugt waeren bragt hy weder tot het leger, en hy wist zyne soldaeten zoo grooten moet te geven, dat zy veeltyds dingen uytvoerden die volstrekt onmogelyk scheenen.",[],False,,[],False
"Zij was in het huis harer ouders opgevoed, en daar zij zich door een vromen, Christelijken zin onderscheidde, was haar het toezigt over de kleine Monica opgedragen.",[],False,,[],False
Sommige getuigen legden nu eene ontwijkende verklaring af.,[],False,,[],False
"'k HOorde dees voorleden dagen, Phyllis laten menigh sucht, Dies ick haer gingh d'oorsaeck vragen Waer dat suchtjen nam de vlucht: Maer sy met een innigh knaghen Sprack my soetjens aldus aen: Dat ick 't u maer derfde klaghen, Myn ghesucht waer haest ghedaen.",[],False,,[],False
"Niet langh op een’, soo wortmen niet dol, Ick geef d’een om d’aer, en dats oock best, Daer isser meer, de Weerelt is vol, En elck krijght de zijn noch op het lest.",[],False,,[],False
"Let wel op de beginselen der aenvechtinghen, dat ghy u terstont te weere stelt, als den Vyandt noch jonck en kleyn is, wordt hy lichter overwonnen.",[],False,,[],False
"'t Zoete, dat men zag vervlieten, Wordt met vuur terug begeerd, Niet omdat men 't zou genieten, Maar omdat het nimmer keert.",[],False,,[],False
"Daarop trokken we haar met den voorsteven naar de zee en groeven toen een geul, opdat zij spoedig vlot zou worden.",[],False,,[],False
"En wat bespeurt men ook een Heerlijck voornemen in den Patriarch Jacob, om alle de zegeningen en weldaden, welk hy uyt de Vaderlijke handt onses Gods mogt ontfangen, tot roem, ende tot prys van des selfs naem te besteeden, en aen te leggen?",[],False,,[],False
"Hij zag ook menig hecht gebouw Door d'onvermoeiden tand Van nijd, vooroordeel, bastaardij En domheid aangerand; En dan de grondvest, ijzersterk, Van wormen doorgeknaagd; En 't hecht gebouw viel wagglend neêr, Door kunst noch deugd geschraagd.","[(149, 155, 'animals')]",False,,[],True
"Goeden morgen, Oom!",[],False,,[],False
4 Ook daald de minne-vlam In 't heiloos Stygiam; Daar Plutoos borst Schijnt in geboeit te zijn: Terwijl hy dorst Na zijn lief Prozerpijn.,[],False,,[],False
"Zoo dra Godsdienstig belang de Alleenheersching van Rome verdeelde, en ieder volk zijnen bijzonderen aanhang koos, moest natuurlijk het evenwicht van Europa, de Staatkundige gedaante van dat waerelddeel, en het stelsel van grondregelen, door elken Staat bestendig gevolgd, eenen nieuwen plooi ontvangen.",[],False,,[],False
"Ten anderen soo staet inde selue munte die Crocodile op de Palmen oft tacken vanden Dadelboom, in een teeken dat hy triumpheert in Egipten, tlandt veruarschende in stede van reghen.","[(59, 65, 'plants'), (84, 93, 'plants'), (43, 52, 'animals')]",False,,"[[84, 93, 'plants']]",True
’ Zij ruilden hunne kaartjes; op dat van den Italiaan stond ‘Juleo Montini’ en de straat die hij in Napels bewoonde.,[],False,,[],False
Stemme: Op het Frans Baletteken.,[],False,,[],False
"Ach, laat ons van 't verleden spreken 22.",[],False,,[],False
"Ferdinand Truchses, een broeder van den verdreven keurvorst van Keulen, werd gedood.",[],False,,[],False
Doch - dit is duidlijk - ook úw licht Moet op zijn tijd weêr kwijnen...,[],False,,[],False
"versen 18, 19, 20, etc. ende 18.5.",[],False,,[],False
"’ ‘Veertien predikatiën over de gelijkenis van den verloren zoon’ roept gij vol verwondering uit, hoe is dit mogelijk, als men zich bij den zin en de bedoeling van de gelijkenis bepaalt?",[],False,,[],False
"Van daer na het Stedeken Koltaischina, zijn wederom vyf dagen reizens.",[],False,,[],False
- ‘Heeft men ooit zulk een hardnekkigheid gezien!,[],False,,[],False
"Louise werd, in de villa aangekomen, met alle zorg omringd; een hevige koorts deed haar dien nacht ijlen en dikwijls sprak zij de woorden: ‘Casimir, Nathalie’ en vele andere in 't russisch of poolsch uit, waarvan de omgeving natuurlijk niets verstond.",[],False,,[],False
Ten jare 1773 werd hij proponent en na het verdedigen eener Dissertatio inaug.,[],False,,[],False
"De medische studente was van middelbare grootte en bevallig van gestalte - zij droeg kort haar en hare donkere krullen waren met een fantastisch hoofddeksel gekroond, dat eene elegante variatie scheen op de studentenpetten - maar met eenige fraaie patrijsvederen gesierd was.",[],False,,"[[248, 262, 'animals']]",True
‘Heeft Frederik... hebt gij samen over mij gesproken?,[],False,,[],False
Schrijft als ghij kunt.,[],False,,[],False
"Er is iets zoo onbegrijpelijk streelends in den aanblik van een stroom water, nooit wordt het oog vermoeid om er naar te kijken, nooit het oor om zijn zacht geruisch aan te hooren.",[],False,,[],False
"Ghy die onsen Prins wilt hebben verdreuen, Soudt ghy lieuer den Tienden Penninck gheuen Js dit al v verlanghen?",[],False,,[],False
"en van de Heeren Clignett, Parvé, Calkoen, Dibbetz, N. en J. Hinlopen, M. de Crane, J.K. Valk, Fontein, Huizinga Bakker, L. Bolhuis, van der Does van Noortwyk, van Bleiswyk, Fagel en Steenwinkel voor het Jaar 1785.",[],False,,[],False
"De stoet ging langs het huis van Oldenbarnevelt; men hield stil voor de Kloosterkerk, steeg af en trad den tempel binnen.",[],False,,[],False
